Fee Exemption(s),Not-for-profit fee exemption(s) for Deborah's Place,53
Handicapped Parking,Handicapped Parking Permit No. 52307,53
Handicapped Parking,Handicapped Parking Permit No. 68555,53
Handicapped Parking,Handicapped Parking Permit No. 74971,53
Fee Exemption(s),Not-for-profit fee exemption(s) for St Vincent De Paul Center,53
Handicapped Parking,Handicapped Parking Permit No. 75525,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Pilgrim Lutheran Church/School,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Golub & Company,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Gyu-Kaku Restaurant,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Legal Assistance Foundation of Metropolitan Chicago,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Hop Haus - light fixtures,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Hop Haus - sign,53
Awning(s),Awning(s) for Paper Doll,53
Grant(s) of Privilege,Grant(s) of privilege in public way for McCormick & Schmicks Seafood Restaurant,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Monroe Wabash Development LLC,53
Fee Exemption(s),Not-for-profit fee exemption(s) for German American National Congress/D.A.N.K. House,53
Awning(s),Awning(s) for Trillium,53
Awning(s),Awning(s) for Computer Services & Counsulting,53
Awning(s),Awning(s) for 828 S Wabash LLC,53
Awning(s),Awning(s) for Athletico Sports Medicine & Physial Therapy Center,53
Awning(s),Awning(s) for Rosemoor Town & Country Liquor,53
Awning(s),"Awning(s) for America Travel & Service, Inc.",53
Awning(s),Awning(s) for Rosas Tamales No. 2,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Northwestern Memorial Hospital - sewers - 245 E Chicago Ave,53
Awning(s),Awning(s) for Flintstone Smokepit BBQ,53
Awning(s),"Awning(s) for Multiple Wireless Solutions, Inc.",53
Awning(s),"Awning(s) for Old Town Ale House, Inc.",53
Awning(s),Awning(s) for Su Taqueria El Gallo Bravo No. 4,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Northwestern Memorial Hospital - sewer - 233 E Superior St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Northwestern Memorial Hospital - sanitary chamber,53
Awning(s),Awning(s) for Baby Take a Bow Inc.,53
Awning(s),Awning(s) for Candle Crystal Shop,53
Handicapped Parking,Handicapped Parking Permit No. 76172,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Oysy,53
Awning(s),Awning(s) for Central Savings,53
Awning(s),Awning(s) for Hair & Nails By Sam,53
Awning(s),Awning(s) for State Farm Ins. - 5616 W Montrose Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Park Place Condo Assn. - manhole,53
Canopy(s),Canopy(s) for Chess Lofts LLC,53
Awning(s),Awning(s) for Conn's Cafe & Catering Inc.,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Patron's Hacienda - flagpole,53
Awning(s),"Awning(s) for French Manicure, The",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Qdoba Mexican Grill - 227 E Ontario St,53
Awning(s),Awning(s) for Brunch,53
Awning(s),Awning(s) for Freshii,53
Grant(s) of Privilege,Grant(s) of privilege in public way for River East P24 LLC - planter,53
Awning(s),Awning(s) for Hop Haus,53
Awning(s),Awning(s) for Popeyes Fried Chicken,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roka Akor/Bombay Spice Grill and Wine,53
Awning(s),Awning(s) for Precis Hair Salon,53
Awning(s),Awning(s) for Qdoba Mexican Grill,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Rosatis Pizza & California Style Deli,53
Awning(s),Awning(s) for Roti 200 West Randolph LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roti 200 West Randolph LLC,53
Awning(s),Awning(s) for Homemade Pizza Co. LLC,53
Awning(s),Awning(s) for Salon Envy,53
Canopy(s),Canopy(s) for Goldblatts of Chicago Limited Partnership,53
Awning(s),Awning(s) for Westend Dental LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Tiparos Thai Restaurant Inc,53
Awning(s),Awning(s) for Paciugo Lincoln Square,53
Canopy(s),Canopy(s) for Cicero Archer NRG LLC,53
Awning(s),Awning(s) for TT Nails,53
Awning(s),Awning(s) for Surplus Deals,53
Canopy(s),Canopy(s) for Lakeview Medical Campus LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Urban Retail Properties Co,53
Canopy(s),Canopy(s) for Equity Office Properties Trust,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 207-209 E 79th St,53
Reappointment(s),Reappointment of Larry R. Rogers Sr. and Paula Wolff as members of Board of Trustees of Community College District No. 508,55
Appointment(s),Appointment of Samuel L. Evans as member of Human Resources Board,55
Grant(s) of Privilege,Grant(s) of privilege in public way for Bleeding Heart Bakery,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Carhartt,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Delish Diner,53
Reappointment(s),Reappointment of Mona Noriega as member and chairperson of Commission on Human Relations,55
Grant(s) of Privilege,Grant(s) of privilege in public way for Loft Condominium Association,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 3044 W 59th St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Joe Moreno,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Moonshine,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Regal Cinemas City,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Vista Motors Ltd. LLC - Sign - Permit No. 1097897,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Smoke Daddy - fire escape,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Sugar Fly Inc,53
Grant(s) of Privilege,Grant(s) of privilege in public way for One Place Condo LLC - building projection,53
Grant(s) of Privilege,Grant(s) of privilege in public way for One Place Condo LLC - planters,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Rush University Medical Center,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Vista Motors Ltd. LLC - Sign Permit No. 1097898,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Spertus Institute of Jewish Studies - manholes,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Vista Motors Ltd. LLC - Sign Permit No. 1097899,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Spertus Institue of Jewish Studies - catch basin,53
Canopy(s),Canopy(s) for Hermitage Condominium Association of Chicago,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Urban Pantry,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Wm. Wrigley Jr Company,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Zeller-500 Michigan LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Drexel Terrace Apartments LLC,53
Canopy(s),Canopy(s) for River North Devco LLC,53
Zoning Reclassification(s),Zoning Reclassification Map No. 28-H at 1601 S Pryor Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for III Forks No. 425,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Harper Court Partners - caissons,53
Zoning Reclassification(s),Zoning Reclassification Map No. 5-I at 2444 W Cortland St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 58 E Oak LLC - grease trap,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Madison Park LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 58 E Oak LLC - planter raillings,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 300 W Hubbard Limited Partners,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 918 Hyde Park Blvd,53
Zoning Reclassification(s),Zoning Reclassification Map No. 5-I at 2451 W Cortland St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 3001 Development - balcony,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 4455 Greenwood Avenue LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 5049 Drexel Avenue LLC,53
Zoning Reclassification(s),Zoning Reclassification Map No. 5-I at 2432 W Cortland St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 5053 Ellis Ave LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 5229 Drexel Ave LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Harper Court Partners - sheeting,53
Zoning Reclassification(s),"Zoning Reclassification Map No. 5-I at 2414 W Cortland St, 2416 W Cortland St and 2418 W Cortland St",53
Grant(s) of Privilege,Grant(s) of privilege in public way for 5325 Hyde Park Blvd,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Maxwell Street Grill,53
Zoning Reclassification(s),"Zoning Reclassification Map No. 5-I at 2417 W Cortland St, 2419 W Cortland St and 2413 W Cortland St",53
Appointment(s),"Appointment of Homer H. Bryant, Eileen LaCario, Howard A. Tullman, Juan A. Chavez, Jeanne K. Gang, Sandra P. Guthman, Mary Ittelson, Sheila M. O'Grady, Jane M. Saks and Ernest C. Wong as members of Advisory Council on Cultural Affairs and Special Events",55
Grant(s) of Privilege,Grant(s) of privilege in public way for Dady Mart Food & Liquor,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Midas Auto Systems,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Georgie's Tavern ,53
Canopy(s),Canopy(s) for Sidney Garber Jewelers,53
Grant(s) of Privilege,Grant(s) of privilege in public way for La Iguantia Restaurant,53
Zoning Reclassification(s),Zoning Reclassification Map No. 9-K at 4120 W Belmont Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Springfield Financial Services of Illinois Inc - sign- 6618 S Pulaski Rd,53
Canopy(s),Canopy(s) for WWL DHotel Investors LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Kedzie Sparkle Car Wash,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Dunkin Donuts,53
Zoning Reclassification(s),Zoning Reclassification Map No. 13-H at 5401 N Western Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Quality Home Care Services Ltd.,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Labor Temps,53
Zoning Reclassification(s),Zoning Reclassification Map No. 19-H at 2321 W Howard Ave,53
Canopy(s),Canopy(s) for 33 West Monroe LLC,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Springleaf Financial Services of Illinois, Inc. - sign - 3945 W 26th St",53
Zoning Reclassification(s),Zoning Reclassification Map No. 10-G at 1400 W 46th St,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Harmony Restaurant ,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Smile Dentistry ,53
Zoning Reclassification(s),Zoning Reclassification Map No. 1-E at 533 N St. Clair St,53
Canopy(s),Canopy(s) for 3001 Development,53
Handicapped Parking,Handicapped Parking Permit No. 80072,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Springleaf Financial Services of Illinois, Inc. - sign - 5901 S Archer Ave",53
Zoning Reclassification(s),Zoning Reclassification Map No. 1-E at 65 E Huron St,53
Canopy(s),Canopy(s) for 2650 Lakeview Condominium Association,53
Zoning Reclassification(s),Zoning Reclassification Map No. 5-H at 2339-2359 N Seeley Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Chicago's Best Sub,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Autozone No. 1917,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Dr. Anton Rittling,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Fireside Pub, Inc",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Joseph Arden,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Jessica Mousely,53
Grant(s) of Privilege,Grant(s) of privilege in public way for PK Group,53
Appointment(s),"Appointment of Nora Daley, Marjorie S. Halperin, Dr. Anita Blanchard, Antonia J. Contro, Jay L. Franke, Ra O. Joy, Diana L. Martinez, Mike Reed, Cari B. Sacks, Roell A. Schmidt and Michael P. Thornton as members of Advisory Council on Cultural Affairs and Special Events",55
Grant(s) of Privilege,Grant(s) of privilege in public way for Taco Burrito King 4 Inc,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1326 N Hamlin Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Bar Casa Blanca,53
Canopy(s),"Canopy(s) for Fordham Condominium, The",53
Grant(s) of Privilege,Grant(s) of privilege in public way for CD-EB/EP Retail LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Montessori Academy of Chicago I LLC,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Cross Roads Bar & Grill, The",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Lorraine's Lounge Inc,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Adobo Grill,53
Canopy(s),Canopy(s) for Louis A. Weiss Memorial Hospital,53
Grant(s) of Privilege,Grant(s) of privilege in public way for City Smiles,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Armitage Cleveland Condominium Association,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Garcia Auto Service,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2101 W Armitage Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Madrid Jewelry,53
Grant(s) of Privilege,Grant(s) of privilege in public way for A Thrift  Used Furniture,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Dominicks Finer Foods Inc No. 1695,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Continental Window & Glass Inc,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Fiesta Mexicana Restaurant,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Jiffy Lube,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Springleaf Financial Services of Illinois, Inc. - sign - 4750 W Fullerton Ave",53
Grant(s) of Privilege,Grant(s) of privilege in public way for A Finkl & Sons Company,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Kingston Mines,53
Appointment(s),Appointment of Peter Gribble as member and chair of Emergency Telephone System Board,55
Grant(s) of Privilege,Grant(s) of privilege in public way for Augie's,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Blackhawk/Halsted LLC - valve basin,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Blackhawk/Halsted LLC - planters,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Lou Malnatis Pizzeria - Sign Permit No. 1051094,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Bubbles Academy,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Caffe De Luca,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Candle Crystal Shop,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Caribou Coffee,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Chicago Scenic Studio,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Crush LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Franklin D Roosevelt Post 923,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Great Clips,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Lou Malnatis Pizzeria
- Permit No. 1097724",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Keven Wilder,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Potbelly Sandwich Works LLC - 2264 N Lincoln Ave,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Lakeview Medical Campus LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Lakeview Medical Campus LLC - cornice,53
Grant(s) of Privilege,Grant(s) of privilege in public way for St. James Lutheran Church and School,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Michael Anthony Salon Spa Belmont ,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Salpicon,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Morton Salt Inc,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Northside Bar & Grill,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Starfruit Cafe,53
Grant(s) of Privilege,Grant(s) of privilege in public way forThe Market Place Foodstore,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Springleaf Financial Services of Illinois, Inc. - sign - 3119 N Lincoln Ave",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Tom Eley,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Tempus Real Estate Group, Inc.",53
Grant(s) of Privilege,Grant(s) of privilege in public way for Tonic,53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Grant(s) of Privilege,Grant(s) of privilege in public way for Thomasville Retail Inc,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Underthings,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Windy City Orthodontics,53
Grant(s) of Privilege,Grant(s) of privilege in public way for 2248 Condo Assn.,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Wells on Wells,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1157 W Diversey Ave to 1149 W Diversey Ave - amend,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Wilfree Court Condominium Association,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2944 W Montrose Ave - amend,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2651 N Milwaukee Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2300 N Mango Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 3801 N Cicero Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 365 N Jefferson St,53
Reappointment(s),Reappointment of Martin E. Ryczek as member of Chicago Emergency Telephone System Board,55
Grant(s) of Privilege,Grant(s) of privilege in public way for Governors Pawn,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Pitchfork Food & Saloon - flagpole,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Independence Park Advisory Council,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 221 N Upper Columbus Dr,53
Reappointment(s),"Reappointment of Dennis M. Heywood as member of Special Service Area No. 4, 95th Street Commission",55
Grant(s) of Privilege,Grant(s) of privilege in public way for Citizens Landmark Preservation,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1932 N Clark St,53
Reappointment(s),"Reappointment of Emil C. Mahler as member of Special Service Area No. 4, 95th Street Commission",55
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1400 N Lake Shore Dr,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2459 N Racine Ave,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 2629 N Halsted St,53
Appointment(s),"Appointment of Lester R. Gordon and Lynette F. Wasielewski as members of Special Service Area No. 13, Stockyards Commission",55
Grant(s) of Privilege,Grant(s) of privilege in public way for New Moms Housing Development LLC,53
Grant(s) of Privilege,Grant(s) of privilege in public way for New Moms Housing Development LLC - foundation supports,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Xpert Insurance,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Dunkin Donuts,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Enterprise Rent-A-Car,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Metro Sales Co,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Lawndale Christian Development Corp.,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Mid City Lincoln-Mercury Inc,53
Reappointment(s),"Reappointment of Diane L. Doyne and Bruce D. Longanecker, Sr. as members of Special Service Area No. 23, Clark Street-Lincoln Park Commission",55
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 1101 W Jackson,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Albany Park Auto Clinic,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Bread & Wine,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Carquest of Pulaski,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Chicago Roots,53
Canopy(s),Canopy(s) for Robert's Funeral Home,53
Handicapped Parking,Handicapped Parking Permit No. 72982,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Republic Bank of Chicago - fence,53
Cancellation(s) of Water/Sewer Fee(s),Cancellation of water/sewer fee(s) for Telshe Yeshiva College Chicago and Rabbinical College of Telshe Yeshiva Chicago,53
Special Event(s) - Issuance of License(s)/Permit(s),Issuance of special event license(s) and/or permit(s) for Providence of God Street Fair (Kermes),53
Awning(s),Awning(s) for Illinois School of Massage Therapy Corp.,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Louis A. Weiss Memorial Hospital,53
Reappointment(s),"Reappointment of Kathleen A. Hogan as member of Special Service Area No. 24, Clark Street Commission",55
Reappointment(s),"Reappointment of Alan J. Goldberg and Eduardo R. Prats as members of Special Service Area No. 24, Clark Street Commission",55
Reappointment(s),"Reappointment of Daniel E. Arce, Mark T. Doyle and Elena Duran as members of Special Service Area No. 25, Little Village Commissiion",55
Reappointment(s),"Reappointment of Ric Porrez and Pascual H. Villarreal as member of Special Service Area No. 25, Little Village Commission",55
Appointment(s),"Appointment of LaTonya D. Herbert as member of Special Service Area No. 45, 103rd Halsted Commission",55
Appointment(s),"Appointment of Scott Onque as member of Special Service Area No. 49, South Shore/Exchange Commission",55
Appointment(s),"Appointment of Veta L. Caldwell-Charles, William D. Garth, Musa P. Tadros and LeeMonde H. Walker as members of Special Service Area No. 51, Chatham Cottage Grove Commission",55
Appointment(s),"Appointment of Britt L. Savage as member of Special Sertvice Area No. 51, Chatham Cottage Grove Commission",55
Awning(s),Awning(s) for Albany Auto Sales,53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Senior Citizen Sewer Refund(s),Senior citizen sewer refund(s),53
Handicapped Parking,Handicapped Parking Permit No. 79833,53
Handicapped Parking,Handicapped Parking Permit No. 72897,53
Handicapped Parking,Handicapped Parking Permit No. 58639,53
Condominium Claim(s),Condominium claim for Pilsen Gateway Condo Assn. ,66
Condominium Claim(s),Condominium claim for Belmont River Club Community ,66
Condominium Claim(s),Condominium claim for Bernard Court Condo Assn. ,66
Condominium Claim(s),Condominium claim for California Melrose Condo Assn. ,66
Condominium Claim(s),Condominium claim for Bernslie Manor Condo Assn. ,66
Condominium Claim(s),Condominium claim for 6361 North Paulina Condo Assn. ,66
Condominium Claim(s),Condominium claim for 1209 North Astor Corp. and sundry others ,66
Condominium Claim(s),Condominium claim for East Lakeview Condo Assn. ,66
Condominium Claim(s),Condominium claim for Belle Plaine Terrace Condo Assn. ,66
Condominium Claim(s),Condominium claim for 834 West Montrose Condo Assn. ,66
Condominium Claim(s),Condominium claim for 4441 North Beacon Condo Assn. ,66
Condominium Claim(s),Condominium claim for Ravensview Townhome Assn. ,66
Condominium Claim(s),Condominium claim for Boundry Court Condo Assn. ,66
Condominium Claim(s),Condominium claim for North Talman Condo Assn. ,66
Damage to Property Claim(s),"Damage to property claim for Milsap, Lovie ",66
Handicapped Parking,Handicapped Parking Permit No. 9365,61
Sign(s)/Signboard(s),Issuance of permits for sign(s)/signboard(s) at 6236 N Western Ave - 279 sq ft,53
Handicapped Parking,Handicapped Parking Permit No. 77939,53
Handicapped Parking,Handicapped Parking Permit No. 74129,53
Damage to Vehicle Claim(s),"Damage to vehicle claim for Hines, Jack ",66
Damage to Vehicle Claim(s),"Damage to vehicle claim for Hines, Jack ",66
Handicapped Parking,Handicapped Parking Permit No. 70676,53
Handicapped Parking,Handicapped Parking Permit No. 74754,53
Handicapped Parking,Handicapped Parking Permit No. 74179,53
Handicapped Parking,Handicapped Parking Permit No. 71889,53
Handicapped Parking,Handicapped Parking Permit No. 74350,53
Handicapped Parking,Handicapped Parking Permit No. 74034,53
Handicapped Parking,Handicapped Parking Permit No. 74187,53
Handicapped Parking,Handicapped Parking Permit No. 73479,53
Handicapped Parking,Handicapped Parking Permit No. 76416,53
Handicapped Parking,Handicapped Parking Permit No. 55387,53
Honorary Street Designation(s),"Honorary street designation as ""Dr. Arnold M. Tatar Way""",53
Special Event(s) - Waiver of License/Permit Fee(s),"Waiver of special event license and/or permit fee(s) for ""Ignite the Spirit"" Oktoberfest",61
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 25 E Jackson Blvd ,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1112 S Wabash Ave,53
Honorary Street Designation(s),"Honorary street designation as ""Tex LaDuca Way""",53
Fee Exemption(s),Not-for-profit fee exemption(s) for Truc Lam Buddhist Temple,53
Fee Exemption(s),Not-for-profit fee exemption(s) for New Age Services Corp.,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Chicago West Side Christian School,53
Zoning Reclassification(s),Zoning Reclassification Map No. 28-H at 1601 S Pryor Ave,53
Awning(s),Awning(s) for Blue Star Wine Bar,53
Zoning Reclassification(s),Zoning Reclassification Map No. 13-H at 5410 N Damen Ave,53
Canopy(s),Canopy(s) for St. Aloysius Catholic Church,53
Sidewalk Cafe(s),Sidewalk cafe(s) for Caribou Coffee,53
Zoning Reclassification(s),Zoning Reclassification Map No. 4-E at 1920-1928 S Michigan Ave,53
Awning(s),"Awning(s) for Caravan Beads of Chicago, Inc.",53
Canopy(s),Canopy(s) for Affinia Chicago,53
Canopy(s),Canopy(s) for BHLDN,53
Canopy(s),Canopy(s) for East Ohio LLC,53
Canopy(s),Canopy(s) for 50 East Chestnut Condominium Association,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Warren Family Health Center,53
Awning(s),Awning(s) for Canal Crossing Condo Assn.,53
Cancellation(s) of Water/Sewer Fee(s),Cancellation of water/sewer fee(s) for Illinois Medical District - various accounts,53
Awning(s),"Awning(s) for Northside Chiropractic, Inc.",53
Fee Exemption(s),"Not-for-profit fee exemption(s) for Core Foundation, The ",53
Awning(s),Awning(s) for Caffe Italia,53
Awning(s),Awning(s) for Einstein Bros. Bagel No. 3559,53
Awning(s),Awning(s) for Mahogany Builders,53
Awning(s),Awning(s) for Wilson Yard Development 1 LLC,53
Awning(s),Awning(s) for Walgreens,53
Loading/Standing/Tow Zone(s),Loading/Standing/Tow Zone(s) at 1319 S State St,53
Awning(s),Awning(s) for Premier Cleaners,53
Awning(s),Awning(s) for Mary O'Connor,53
Awning(s),Awning(s) for Rosati's Pizza & California Style Deli,53
Awning(s),Awning(s) for Jesse's Meat Market,53
Awning(s),Awning(s) for Chicago Northside Toyota,53
Awning(s),Awning(s) for Ted's Fruit Market Inc,53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Digital Printers Square, LLC - door swings",53
Grant(s) of Privilege,"Grant(s) of privilege in public way for Digital Printers Square, LLC - fire shutter",53
Grant(s) of Privilege,Grant(s) of privilege in public way for John Marshall Law School - banners,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roosevelt University - bicycle racks,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Dr. Martin Luther King Jr. Boys and Girls Club,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roosevelt University - planter curb - 1097952,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roosevelt Universtiy - planter curbs - 1097954,53
Fee Exemption(s),Not-for-profit fee exemption(s) for Brooker Family Health Center,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roosevelt University - planter railling - 1097953,53
Grant(s) of Privilege,Grant(s) of privilege in public way for Roosevelt University - planter raillings - 1097955,53
